child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_RAC1U3U0F,44.03956640726642,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_age,count_register_year_grader,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_SV844O07J,48.78417754408656,data_year,child_age,child_observe_total,latitude,ses_proxy,id_dc_n,count_register_all,id_ward_n,id_facility_n,id_prov_n,id_ward,id_enumerator,longitude,language_match,<BIAS>
ID_RWUE5E3GG,51.01587033879605,data_year,child_age,count_register_gender,count_register_race_african,child_observe_total,count_staff_gender_female,count_staff_salary,teacher_emotional_total,language_match,count_register_gender_female,obs_cooking_3,count_staff_salary_paid,count_register_gender_male,count_register_race,<BIAS>
ID_IWB7VPZ2F,47.830714697386384,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,pri_fees_amount,teacher_emotional_total,language_match,count_staff_gender,count_register_gender_female,pri_fees_amount_pv,count_register_race,count_staff_salary_paid,<BIAS>
ID_XT8I6HEVP,62.007500370162006,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,quintile,id_enumerator,id_facility,child_height,child_zha,child_attendance,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_2F0SD7AKN,58.19121654121773,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,id_facility,id_facility_n,child_height,id_prov_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_XFEWCGGYJ,29.414807317160466,data_year,count_register_gender,count_register_race_african,child_age,count_staff_salary,count_staff_gender_female,count_staff_time,count_staff_contract,language_match,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_RTAL42FKC,59.414542965111195,data_year,count_staff_gender_female,child_age,count_staff_salary,count_register_gender,pri_fees_amount,count_register_race_african,child_observe_total,count_register_gender_male,count_staff_gender,count_register_gender_female,count_register_race,pri_fees_amount_pv,count_staff_salary_paid,<BIAS>
ID_5SC33NR3Z,41.53738825538812,data_year,child_age,count_staff_salary,count_register_gender,count_staff_gender_female,count_register_race_african,child_observe_total,count_staff_contract,language_match,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_BT11L4SM3,53.01063616324541,data_year,child_age,count_register_gender,count_register_race_african,child_observe_total,count_staff_gender_female,count_staff_salary,obs_heating_1,language_match,obs_cooking_1,count_staff_salary_unpaid,count_register_gender_female,count_register_gender_male,count_register_race,<BIAS>
ID_PJGPO56K7,38.75541767076902,data_year,count_staff_salary,child_age,count_register_gender,count_staff_gender_female,count_register_race_african,count_staff_gender_male,teacher_emotional_total,count_register_gender_male,count_staff_gender,count_staff_salary_unpaid,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_Y1KKIXLGR,35.71679254646551,data_year,child_age,teacher_emotional_total,ses_proxy,latitude,quintile,teacher_duration,id_facility,child_attendance,teacher_social_total,longitude,teacher_selfcare_total,language_match,<BIAS>,
ID_5ZEVDLWVH,39.37075320981171,data_year,child_age,child_observe_total,ses_proxy,quintile,id_facility_n,id_facility,teacher_duration,child_height,child_zha,id_prov_n,id_enumerator,language_match,<BIAS>,
ID_P2KGHNMCX,48.572121917032746,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,teacher_emotional_total,count_staff_gender,language_match,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_YLFE0VCCC,51.01510425503284,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,pri_fees_amount,pri_fees_amount_pv,count_register_gender_male,language_match,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_H6C6R7EV0,39.84835184318126,data_year,child_age,count_register_gender,count_staff_salary,count_register_race_african,count_staff_gender_female,child_observe_total,teacher_emotional_total,count_staff_gender,language_match,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_unpaid,<BIAS>
ID_3CT546JX5,69.02469239646734,data_year,child_age,teacher_emotional_total,child_observe_total,ward_best,id_dc_n,pri_fees_amount,ses_proxy,pri_fees_amount_pv,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_JY1F14INO,62.09154833198227,data_year,child_age,child_observe_total,teacher_emotional_total,id_dc_n,ses_proxy,ward_best,id_mn_n,child_height,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_X9BV8AV2H,38.843277272658725,data_year,count_staff_salary,count_staff_gender_female,child_age,count_register_gender,count_register_race_african,language_match,count_register_gender_male,count_register_gender_female,obs_cooking_3,count_staff_contract,count_staff_gender,count_register_race,count_staff_salary_paid,<BIAS>
ID_HA8747K6A,46.14504806864966,data_year,child_age,teacher_emotional_total,ses_proxy,quintile,child_zha,teacher_duration,id_enumerator,id_facility,child_height,child_attendance,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_5IYGH1PBJ,58.81660935568539,data_year,child_age,pri_fees_amount,count_staff_gender_female,count_staff_salary,count_register_gender,child_observe_total,count_register_race_coloured,language_match,count_register_gender_male,obs_cooking_2,count_register_race,count_staff_salary_paid,pri_fees_amount_pv,<BIAS>
ID_AC4PUKSOP,43.67046564705174,data_year,child_age,child_observe_total,latitude,ses_proxy,ward_best,id_prov_n,child_height,id_ward,id_facility_n,id_enumerator,child_zha,longitude,language_match,<BIAS>
ID_3TIA46H49,65.29860812138872,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_age,count_register_year_grader,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_Y5WAO26UO,25.05744297297997,data_year,child_age,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,obs_heating_1,count_staff_gender,count_register_gender_male,language_match,obs_cooking_3,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_SUMJ5DP72,35.58967852607407,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,pri_fees_amount,count_register_gender_female,pri_fees_amount_pv,count_register_gender_male,language_match,obs_cooking_3,count_register_race,count_staff_salary_paid,<BIAS>
ID_G14WD9JDX,45.42387636378203,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,obs_lighting_3,count_staff_gender_male,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_O2ALQ9582,41.24739804617843,data_year,count_register_gender,count_register_race_african,child_age,count_staff_gender_female,count_staff_salary,count_staff_contract,language_match,count_staff_gender,obs_cooking_3,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_PULJM98PM,44.40658869312574,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,obs_heating_4,count_staff_gender,language_match,obs_cooking_3,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_CUXA12H34,44.83557078010699,data_year,count_staff_salary,count_staff_gender_female,count_register_race_african,child_age,pri_fees_amount,child_observe_total,count_staff_time,language_match,count_staff_contract,count_staff_gender,pri_fees_amount_pv,count_register_race,count_staff_salary_paid,<BIAS>
ID_555R1WI01,55.48843372826127,data_year,count_register_gender,count_staff_salary,count_staff_gender_female,child_age,count_register_race_coloured,count_register_race_african,language_match,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_FR89ZFSB0,54.183254097371446,data_year,child_age,child_observe_total,ses_proxy,latitude,ward_best,id_dc_n,quintile,id_facility_n,id_prov_n,id_ward,id_enumerator,longitude,language_match,<BIAS>
ID_ZID400QLL,53.74012374314316,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,child_age,count_staff_salary,child_observe_total,language_match,count_staff_gender,obs_cooking_3,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_0B48Q9WLD,46.39633508565203,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,longitude,count_staff_gender,count_register_gender_female,language_match,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_CNMSG3FZ2,48.265363639846555,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,quintile,id_facility_n,id_prov_n,child_height,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_PW9MSNB0T,26.182221279661235,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,teacher_emotional_total,id_team,count_staff_gender,language_match,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_PGMJTL7ZK,31.41146437629186,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,longitude,id_team,language_match,count_register_gender_female,count_staff_salary_paid,count_register_gender_male,count_register_race,<BIAS>
ID_9S7BRSJ0I,62.740315430804,data_year,child_age,child_observe_total,ses_proxy,quintile,teacher_duration,id_facility,id_facility_n,child_height,id_prov_n,id_enumerator,language_match,<BIAS>,,
ID_T6EMAGQ5S,56.550258671217534,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_facility,child_zha,id_facility_n,child_height,id_prov_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_TDY04R6W8,50.469672003917594,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,teacher_emotional_total,count_register_race_coloured,pri_fees_amount,pri_fees_amount_pv,count_register_gender_male,count_staff_gender,language_match,count_register_race,count_staff_salary_unpaid,<BIAS>
ID_T3KMB51H5,37.98079590442353,data_year,child_age,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,teacher_emotional_total,language_match,obs_cooking_3,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_ODZVEDXLQ,37.2002444562886,data_year,child_age,count_staff_gender_female,count_register_gender,count_register_race_african,count_staff_salary,teacher_emotional_total,child_observe_total,count_staff_gender,count_register_gender_female,language_match,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_FDOF3J4MA,62.62732903930737,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,obs_lighting_6,child_observe_total,language_match,count_register_gender_male,count_register_gender_female,obs_cooking_5,count_staff_salary_paid,count_register_race,<BIAS>
ID_HGDKNUUP6,41.98445210130217,data_year,child_age,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_observe_total,language_match,count_staff_gender,obs_cooking_3,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_WQ3PEHPMX,44.49424067544055,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,child_observe_total,count_register_race_african,teacher_emotional_total,count_register_gender_female,count_register_gender_male,count_staff_gender,language_match,count_register_race,count_staff_salary_unpaid,<BIAS>
ID_23Z28FG32,38.476426420316784,data_year,count_staff_salary,count_staff_gender_female,child_age,count_register_gender,count_register_race_african,child_observe_total,language_match,count_register_gender_male,count_staff_contract,count_register_gender_female,count_staff_gender,count_register_race,count_staff_salary_paid,<BIAS>
ID_U8L4450FG,37.6508158607096,data_year,child_age,count_staff_salary,count_register_gender,count_register_race_african,count_staff_gender_female,teacher_emotional_total,child_observe_total,count_register_gender_female,language_match,count_register_gender_male,obs_cooking_3,count_register_race,count_staff_salary_paid,<BIAS>
